,title,company,rating,location,salary,summary
382,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
383,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
384,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
385,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
386,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
387,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
388,"Software Engineer II, Machine Learning",Uber,3.7,"Bengaluru, Karnataka",,"As an engineer you will have a lot of opportunities to work with product managers, data scientists and of course engineers from other teams.30+ days ago"
389,Machine Learning - Software Engineer,7-Eleven,3.5,"Bengaluru, Karnataka",,And your skills include: Cues: List of competences and experience required for the role Must be a self-starter and proactive individual Expert knowledge of Big…30+ days ago
390,Associate Principal- Data Science,Tredence,4.0,"Bengaluru, Karnataka+2 locations",,"At least 10+ years of professional experience in the Data Science and consulting environment.Master's Degree in Business Administration from an accredited…30+ days ago·More...View all Tredence jobs - Bengaluru jobsSalary Search: Associate Principal- Data Science salaries in Bengaluru, Karnataka"
391,DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Monitors and continuously improves the data sources, usability and data.We are looking for experienced data scientists with strong advanced analysis and…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
392,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
393,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
394,Data Security Analyst,ADCI - Karnataka,3.5,"Bengaluru, Karnataka",,"Experience in developing data security frameworks and audit mechanisms along with conducting data security audits.Capability to develop and analyze metrics.11 days ago·More...View all ADCI - Karnataka jobs - Bengaluru jobsSalary Search: Data Security Analyst salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - Karnataka"
395,Data Scientist,AppZen,,"Pune, Maharashtra",,"You will be working with a team of highly skilled and motivated data scientists and machine learning engineers.M.Sc. or M.E. or M.30+ days ago·More...View all AppZen jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
396,Lead ML Engineer - I,CarDekho,3.9,"Gurgaon, Haryana",,"Strong communication and data presentation skills.Machine learning and data modeling applications.As a Data Scientist you will be responsible for building…30+ days ago·More...View all CarDekho jobs - Gurgaon jobsSalary Search: Lead ML Engineer - I salaries in Gurgaon, Haryana"
397,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
398,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
399,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
400,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
401,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
402,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
403,Senior Engineer - Data Science,Thermo Fisher Scientific,3.5,"Bengaluru, Karnataka",,System (HDFS) and with processing large data stores.As a Scientist/developer you will develop Liquid Chromatography Mass Spectrometry (LCMS) algorithms for…30+ days ago
404,Deputy Manager Data Science,WNS Global Services Private Limited,3.7,"Bengaluru, Karnataka",,Should be able to convert mathematical/ statistics-based research/ academic literature into sustainable data science solutions.30+ days ago
405,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
406,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
407,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
408,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
409,Big Data Engineer,CereSight,,India•Remote,,Experience with integration of data from multiple data sources;Reach out to us if you have 3+ years experience in selecting and integrating any Big Data tools…30+ days ago·More...View all CereSight jobs - India jobsSalary Search: Big Data Engineer salaries in India
410,Principal Statistical Programmer,Novartis,4.1,"Hyderabad, Telangana",,"From a collaborative effort with Data Management, Clinical Study Teams, Statisticians, medical / scientific writing teams, publication teams, we analyze tons of…30+ days ago·More...View all Novartis jobs - Hyderabad jobsSalary Search: Principal Statistical Programmer salaries in Hyderabad, TelanganaSee popular questions & answers about Novartis"
411,Deep Learning,IoTian Technologies,,"Bengaluru, Karnataka",,"Understanding of neural networks and Deep neural networks.Back-propagation, different types of layers, etc.Should have experience in using one of: Tensor-flow…30+ days ago·More...View all IoTian Technologies jobs - Bengaluru jobsSalary Search: Deep Learning salaries in Bengaluru, Karnataka"
412,Sr Data Engineer,Advance Auto Parts,3.4,"Hyderabad, Telangana",,Partner with other data engineers and other analysts groups in advancement of Enterprise data.Deep understanding of relational databases and experience with…10 days ago
413,MASTER DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Experience in diagnosis and prognosis of machines for early detection of signs of failure using ML techniques, using sensor data to analyze trend & patterns for…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: MASTER DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
414,System Support Engineer (Big data)-G2266,Nisum,3.8,"Hyderabad, Telangana",,"V• Knowledge on Big Data Hadoop ecosystem.Working experience ETL tool preferably Talend.ADLS Gen 2 knowledge will be added plus.30+ days ago·More...View all Nisum jobs - Hyderabad jobsSalary Search: System Support Engineer (Big data)-G2266 salaries in Hyderabad, Telangana"
415,Lead Data Scientist,NielsenIQ,3.5,"Pune, Maharashtra",,"Ability to analyze large volumes of data is essential.You’ve built a decent track record in research and data analytics.30+ days ago·More...View all NielsenIQ jobs - Pune jobsSalary Search: Lead Data Scientist salaries in Pune, MaharashtraSee popular questions & answers about NielsenIQ"
416,Senior Data Scientist,Fundnel Pte Ltd,,"Mumbai, Maharashtra",,"Familiarity with data engineering methodologies, including SQL, ETL and experience in manipulating data sets with structured and unstructured data using Hadoop,…30+ days ago·More...View all Fundnel Pte Ltd jobs - Mumbai jobsSalary Search: Senior Data Scientist salaries in Mumbai, Maharashtra"
417,Master Data Science,HP,4.0,"Bengaluru, Karnataka",,"Understanding of data structures, data modelling and software architecture.Experience in implementation of data science projects.30+ days ago·More...View all HP jobs - Bengaluru jobsSalary Search: Master Data Science salaries in Bengaluru, KarnatakaSee popular questions & answers about HP"
418,"Data Science Manager (Bengaluru, India)",ZS,3.8,"Bengaluru, Karnataka+1 location",,"Our teams work on multiple projects simultaneously, leveraging advanced data analytics and problem-solving techniques.Knowledge of programming – Java/Python/R.29 days ago·More...View all ZS jobs - Bengaluru jobsSalary Search: Data Science Manager (Bengaluru, India) salaries in Bengaluru, Karnataka"
419,"Staff SW Dev Engineer, Data Science",Thermo Fisher Scientific,3.5,"Bengaluru, Karnataka",,System (HDFS) and with processing large data stores.As a Scientist/developer you will develop Liquid Chromatography Mass Spectrometry (LCMS) algorithms for…30+ days ago
420,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
421,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
422,Data Security Analyst,ADCI - Karnataka,3.5,"Bengaluru, Karnataka",,"Experience in developing data security frameworks and audit mechanisms along with conducting data security audits.Capability to develop and analyze metrics.11 days ago·More...View all ADCI - Karnataka jobs - Bengaluru jobsSalary Search: Data Security Analyst salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - Karnataka"
423,Data Scientist,AppZen,,"Pune, Maharashtra",,"You will be working with a team of highly skilled and motivated data scientists and machine learning engineers.M.Sc. or M.E. or M.30+ days ago·More...View all AppZen jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
424,Data Scientist,Teleperformance Global Services Private Limited,4.4,Delhi•Remote,,Be a part of large delivery teams working on advanced projects when expert assistance is required.Deliver advanced Data Science capabilities to businesses in a…30+ days ago
425,Lead ML Engineer - I,CarDekho,3.9,"Gurgaon, Haryana",,"Strong communication and data presentation skills.Machine learning and data modeling applications.As a Data Scientist you will be responsible for building…30+ days ago·More...View all CarDekho jobs - Gurgaon jobsSalary Search: Lead ML Engineer - I salaries in Gurgaon, Haryana"
426,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
427,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
428,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
429,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
430,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
431,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
432,IT Analytics,Intas Pharmaceuticals Ltd,,"Ahmedabad, Gujarat",,"Experience in data gateway data refresh, content packs (or apps).Master data management and Data Quality exposure to set up enterprise wise MDM framework and…28 days ago"
433,Lead Product Manager - Technical-AI/ML,PayPal,3.9,"Bengaluru, Karnataka",,"Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and…30+ days ago"
434,"Architect - Data Science /ML Ops - Noida, UP",UnitedHealth Group,3.6,"Noida, Uttar Pradesh",,"Familiarity with software-driven implementation of data governance and data quality principles.Knowledge of data architecture principles, data lake, data…30+ days ago"
435,NLP Engineer,Wise Monk,,Remote,,"Study and transform data science prototypes.Understanding of NLP techniques for text representation, semantic extraction techniques, data structures and…30+ days ago·More...View all Wise Monk jobs - Remote jobsSalary Search: NLP Engineer salaries in Remote"
436,Analyst - Data Science,Merkle,,"Pune, Maharashtra",,"1+ years core data science/analytics experience.Use statistical methods to analyze data and generate useful business reports.30+ days ago·More...View all Merkle jobs - Pune jobsSalary Search: Analyst - Data Science salaries in Pune, Maharashtra"
437,Data Security Analyst,ADCI - Karnataka,3.5,"Bengaluru, Karnataka",,"Experience in developing data security frameworks and audit mechanisms along with conducting data security audits.Capability to develop and analyze metrics.11 days ago·More...View all ADCI - Karnataka jobs - Bengaluru jobsSalary Search: Data Security Analyst salaries in Bengaluru, KarnatakaSee popular questions & answers about ADCI - Karnataka"
438,Data Scientist,AppZen,,"Pune, Maharashtra",,"You will be working with a team of highly skilled and motivated data scientists and machine learning engineers.M.Sc. or M.E. or M.30+ days ago·More...View all AppZen jobs - Pune jobsSalary Search: Data Scientist salaries in Pune, Maharashtra"
439,Lead ML Engineer - I,CarDekho,3.9,"Gurgaon, Haryana",,"Strong communication and data presentation skills.Machine learning and data modeling applications.As a Data Scientist you will be responsible for building…30+ days ago·More...View all CarDekho jobs - Gurgaon jobsSalary Search: Lead ML Engineer - I salaries in Gurgaon, Haryana"
440,Applied Artificial Intelligence - Machine Learning Analyst,"JPMorgan Chase Bank, N.A.",3.9,"Mumbai, Maharashtra",,"Establish data quality checks and validations.Support Technology with data normalization and transformation.Manage the data extraction process by training the…16 days ago·More...View all JPMorgan Chase Bank, N.A. jobs - Mumbai jobsSalary Search: Applied Artificial Intelligence - Machine Learning Analyst salaries"
441,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
442,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
443,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
444,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
445,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
446,Sr Data Engineer,Advance Auto Parts,3.4,"Hyderabad, Telangana",,Partner with other data engineers and other analysts groups in advancement of Enterprise data.Deep understanding of relational databases and experience with…10 days ago
447,Data Scientist,Cynosure Corporate Solutions,,"Chennai, Tamil Nadu",,"5+ years data science experience.In depth knowledge of data analysis, machine learning algorithms, statistics, optimization.30+ days ago"
448,MDM & Reporting and Data Science Lead,Golden Opportunities Private Limited,,"Mumbai, Maharashtra",,Job Title- MDM & Reporting and Data Science Lead Define strategies and targets for Master Data based on priorities and requirements from key stakeholders Manage…30+ days ago
449,Urgent opening for Big Data Developer_Bangalore,Happiest Minds Technologies Limited,,"Bengaluru, Karnataka",,"Exp in data analysis, statistical analysis, data science or ML Exp with data viz and business intelligence tools (Eg-Tableau,Power BI).24 days ago"
450,People Analytics Analyst,Black & Veatch,3.8,"Mumbai, Maharashtra",,"Experience in data query languages-SQL.Should have worked on data science projects.Utilization of Alteryx tool for data science work.30+ days ago·More...View all Black & Veatch jobs - Mumbai jobsSalary Search: People Analytics Analyst salaries in Mumbai, MaharashtraSee popular questions & answers about Black & Veatch"
451,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
452,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
453,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
454,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
455,Big Data Engineer,CereSight,,India•Remote,,Experience with integration of data from multiple data sources;Reach out to us if you have 3+ years experience in selecting and integrating any Big Data tools…30+ days ago·More...View all CereSight jobs - India jobsSalary Search: Big Data Engineer salaries in India
456,Principal Statistical Programmer,Novartis,4.1,"Hyderabad, Telangana",,"From a collaborative effort with Data Management, Clinical Study Teams, Statisticians, medical / scientific writing teams, publication teams, we analyze tons of…30+ days ago·More...View all Novartis jobs - Hyderabad jobsSalary Search: Principal Statistical Programmer salaries in Hyderabad, TelanganaSee popular questions & answers about Novartis"
457,Deep Learning,IoTian Technologies,,"Bengaluru, Karnataka",,"Understanding of neural networks and Deep neural networks.Back-propagation, different types of layers, etc.Should have experience in using one of: Tensor-flow…30+ days ago·More...View all IoTian Technologies jobs - Bengaluru jobsSalary Search: Deep Learning salaries in Bengaluru, Karnataka"
458,MASTER DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Experience in diagnosis and prognosis of machines for early detection of signs of failure using ML techniques, using sensor data to analyze trend & patterns for…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: MASTER DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
459,System Support Engineer (Big data)-G2266,Nisum,3.8,"Hyderabad, Telangana",,"V• Knowledge on Big Data Hadoop ecosystem.Working experience ETL tool preferably Talend.ADLS Gen 2 knowledge will be added plus.30+ days ago·More...View all Nisum jobs - Hyderabad jobsSalary Search: System Support Engineer (Big data)-G2266 salaries in Hyderabad, Telangana"
460,Lead Data Scientist,NielsenIQ,3.5,"Pune, Maharashtra",,"Ability to analyze large volumes of data is essential.You’ve built a decent track record in research and data analytics.30+ days ago·More...View all NielsenIQ jobs - Pune jobsSalary Search: Lead Data Scientist salaries in Pune, MaharashtraSee popular questions & answers about NielsenIQ"
461,Senior Data Scientist,Fundnel Pte Ltd,,"Mumbai, Maharashtra",,"Familiarity with data engineering methodologies, including SQL, ETL and experience in manipulating data sets with structured and unstructured data using Hadoop,…30+ days ago·More...View all Fundnel Pte Ltd jobs - Mumbai jobsSalary Search: Senior Data Scientist salaries in Mumbai, Maharashtra"
462,Master Data Science,HP,4.0,"Bengaluru, Karnataka",,"Understanding of data structures, data modelling and software architecture.Experience in implementation of data science projects.30+ days ago·More...View all HP jobs - Bengaluru jobsSalary Search: Master Data Science salaries in Bengaluru, KarnatakaSee popular questions & answers about HP"
463,"Data Science Manager (Bengaluru, India)",ZS,3.8,"Bengaluru, Karnataka+1 location",,"Our teams work on multiple projects simultaneously, leveraging advanced data analytics and problem-solving techniques.Knowledge of programming – Java/Python/R.29 days ago·More...View all ZS jobs - Bengaluru jobsSalary Search: Data Science Manager (Bengaluru, India) salaries in Bengaluru, Karnataka"
464,SA - Machine Learning,Golden Opportunities Private Limited,,"Chennai, Tamil Nadu",,Machine Learning Candidate?s Specification: Experience: 6-9 years Job Description: Understanding business objectives and developing models that help to achieve…30+ days ago
465,Data Scientist,Ideas2IT Technologies,4.5,"Chennai, Tamil Nadu",,"AI-driven Adaptive engineering to semi-automagically build industrial designs based on historical data.Working with Facebook AI Research (FAIR) team on core ML…30+ days ago·More...View all Ideas2IT Technologies jobs - Chennai jobsSalary Search: Data Scientist salaries in Chennai, Tamil Nadu"
466,Data Scientist,Imurgence,,"Jamshedpur, Jharkhand",,"Sound concepts on Big data analytics will be helpful.Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc.30+ days ago·More...View all Imurgence jobs - Jamshedpur jobsSalary Search: Data Scientist salaries in Jamshedpur, Jharkhand"
467,Deep Learning Engineer,PathPartner Technology Pvt Ltd,,"Bengaluru, Karnataka•Temporarily Remote","₹7,00,000 a year","Preferably should crack the hacker rank test of Data structures and algos.Bachelor's degree in Engineering, Information Systems, Computer Science, or related…30+ days ago·More...View all PathPartner Technology Pvt Ltd jobs - Bengaluru jobsSalary Search: Deep Learning Engineer salaries in Bengaluru, Karnataka"
468,Engineer | Machine Learning,BluePi Consulting Pvt Ltd.,,"Gurgaon, Haryana",,"Solve complex business problems involving TBs of data.Perform cleaning and analysis on huge volumes of data using python and frameworks therein.30+ days ago·More...View all BluePi Consulting Pvt Ltd. jobs - Gurgaon jobsSalary Search: Engineer | Machine Learning salaries in Gurgaon, Haryana"
469,Big Data Engineer,CereSight,,India•Remote,,Experience with integration of data from multiple data sources;Reach out to us if you have 3+ years experience in selecting and integrating any Big Data tools…30+ days ago·More...View all CereSight jobs - India jobsSalary Search: Big Data Engineer salaries in India
470,Principal Statistical Programmer,Novartis,4.1,"Hyderabad, Telangana",,"From a collaborative effort with Data Management, Clinical Study Teams, Statisticians, medical / scientific writing teams, publication teams, we analyze tons of…30+ days ago·More...View all Novartis jobs - Hyderabad jobsSalary Search: Principal Statistical Programmer salaries in Hyderabad, TelanganaSee popular questions & answers about Novartis"
471,Deep Learning,IoTian Technologies,,"Bengaluru, Karnataka",,"Understanding of neural networks and Deep neural networks.Back-propagation, different types of layers, etc.Should have experience in using one of: Tensor-flow…30+ days ago·More...View all IoTian Technologies jobs - Bengaluru jobsSalary Search: Deep Learning salaries in Bengaluru, Karnataka"
472,Sr Data Engineer,Advance Auto Parts,3.4,"Hyderabad, Telangana",,Partner with other data engineers and other analysts groups in advancement of Enterprise data.Deep understanding of relational databases and experience with…10 days ago
473,MASTER DATA SCIENTIST,Inference Labs,,"Bengaluru, Karnataka",,"Experience in diagnosis and prognosis of machines for early detection of signs of failure using ML techniques, using sensor data to analyze trend & patterns for…30+ days ago·More...View all Inference Labs jobs - Bengaluru jobsSalary Search: MASTER DATA SCIENTIST salaries in Bengaluru, KarnatakaSee popular questions & answers about Inference Labs"
474,System Support Engineer (Big data)-G2266,Nisum,3.8,"Hyderabad, Telangana",,"V• Knowledge on Big Data Hadoop ecosystem.Working experience ETL tool preferably Talend.ADLS Gen 2 knowledge will be added plus.30+ days ago·More...View all Nisum jobs - Hyderabad jobsSalary Search: System Support Engineer (Big data)-G2266 salaries in Hyderabad, Telangana"
475,Lead Data Scientist,NielsenIQ,3.5,"Pune, Maharashtra",,"Ability to analyze large volumes of data is essential.You’ve built a decent track record in research and data analytics.30+ days ago·More...View all NielsenIQ jobs - Pune jobsSalary Search: Lead Data Scientist salaries in Pune, MaharashtraSee popular questions & answers about NielsenIQ"
